k,N,p_bias,source,repetitions,mc_mean,mc_sd,formula_mean,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper,formula_sha256
4,112,0.725,blind2,6000,814.9445,143.9044063470991,814.5454545454545,1.8577978974272658,-0.000489659669517917,0.000489659669517917,807.0878894986407,822.8011105013592,0.010033598460840953,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,0.94,blind2,6000,3737.837666666667,1438.2827581981148,3733.33333333333,18.56815056546189,-0.001205063925998109,0.001205063925998109,3659.313125905021,3816.3622074283126,0.02175602565536683,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,1.0,blind2,6000,13374.1885,8493.261615958496,13376.414636506277,109.64753597863316,0.00016645021163540623,0.00016645021163540623,12910.490062290028,13837.886937709973,0.036088837214410585,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,1.06,blind2,6000,5466.932,1949.6615221753686,5467.656538586514,25.170022020422017,0.0001325311137059007,0.0001325311137059007,5360.488204580195,5573.3757954198045,0.019992271210437673,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,1.275,blind2,6000,1762.0431666666666,328.72046152763807,1731.4161496977085,4.243762910180527,-0.017381536132793224,0.017381536132793224,1744.0963317113813,1779.990001621952,0.027288834139507667,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,1.675,blind2,6000,811.7488333333333,96.20333983671345,801.7953200376733,1.2419797767904126,-0.012261814106695227,0.012261814106695227,806.4965120930519,817.0011545736147,0.018611766275749342,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,112,1.875,blind2,6000,643.9243333333334,65.02696639816988,636.0494695755015,0.8394945263816708,-0.01222948621473421,0.01222948621473421,640.3741185758845,647.4745480907823,0.0176456025166859,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,128,0.3,boundary_confirmation,8000,365.565,33.75509888650313,365.7142857142857,0.37739347848724225,0.00040836982283786653,0.00040836982283786653,363.96900639362684,367.16099360637315,0.004795131700778388,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,128,0.975,boundary_confirmation,8000,9450.281375,4703.788851542775,9445.443959019638,52.58995811927655,-0.0005118806296243738,0.0005118806296243738,9227.878917876902,9672.683832123099,0.02357692846632964,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
4,128,1.025,boundary_confirmation,8000,10916.912875,5336.183739986621,10763.983466685615,59.66034791519573,-0.014008484822169565,0.014008484822169565,10664.609803393352,11169.215946606648,0.03628119304508104,fc6ed5692c5e33a9fffe770a3a11e12d0b94dbf5a1eec4c0ae7c81aee87c07d7
