anchor_id,block_index,slope
2026-07-22-primary,18,-0.09497510940919036
2026-07-22-primary,19,-0.1257043216630197
2026-07-22-primary,20,-0.17427379649890587
2026-07-22-primary,21,-0.024871170678336975
2026-07-22-primary,22,-0.017799234135667377
2026-07-22-primary,23,-0.02614770240700222
2026-07-22-primary,24,0.007739606126914666
2026-07-22-primary,25,-0.16542341356673962
2026-07-22-primary,26,0.04501148796498909
2026-07-22-primary,27,-0.15279513129102845
2026-07-22-primary,28,-0.12801230853391685
2026-07-22-primary,29,-0.1668471006564552
2026-07-22-primary,30,0.01297456236323851
2026-07-22-primary,31,-0.1283222100656455
2026-07-22-primary,32,-0.009683260393873083
2026-07-22-primary,33,0.09473057986870898
2026-07-22-primary,34,-0.09822346827133481
2026-07-22-primary,35,-0.08929048140043763
2026-07-22-primary,36,-0.0761906455142232
2026-07-22-primary,37,-0.0016671225382932225
2026-07-22-primary,38,0.004727024070021858
2026-07-22-primary,39,-0.06791110503282274
2026-07-22-hub,0,-0.03971963894967178
2026-07-22-hub,1,-0.05654622538293218
2026-07-22-hub,2,-0.0691460612691466
2026-07-22-hub,3,0.006179978118161919
2026-07-22-hub,4,-0.023012582056892782
2026-07-22-hub,5,0.01353200218818381
2026-07-22-hub,6,-0.06614551422319476
2026-07-22-hub,7,-0.10757002188183809
2026-07-22-hub,8,-0.03264989059080963
2026-07-22-hub,9,-0.07781920131291029
2026-07-22-hub,10,-0.04360475929978118
2026-07-22-hub,11,-0.047595459518599545
2026-07-22-hub,12,-0.011575765864332597
2026-07-22-hub,13,-0.06201531728665208
2026-07-22-hub,14,-0.0032543763676148706
2026-07-22-hub,15,-0.04812281181619256
2026-07-22-hub,16,-0.06641411378555798
2026-07-22-hub,17,-0.0031195295404814116
2026-07-22-hub,18,0.0361066739606127
2026-07-22-hub,19,-0.10400027352297593
2026-07-22-hub,20,-0.055801969365426696
2026-07-22-hub,21,0.03325847921225385
2026-07-22-hub,22,-0.008781728665207874
2026-07-22-hub,23,-0.08973769146608315
2026-07-22-hub,24,-0.08447675054704597
2026-07-22-hub,25,-0.04346198030634574
2026-07-22-hub,26,-0.08323796498905908
2026-07-22-hub,27,-0.050493435448577685
2026-07-22-hub,28,-0.06395897155361052
2026-07-22-hub,29,-0.012128282275711132
2026-07-22-hub,30,-0.020215536105032822
2026-07-22-hub,31,-0.10831208971553613
2026-07-22-hub,32,0.054155087527352305
2026-07-22-hub,33,-0.06062363238512035
2026-07-22-hub,34,-0.009327680525164108
2026-07-22-hub,35,0.03421307439824944
2026-07-22-hub,36,-0.06552106126914661
2026-07-22-hub,37,-0.08262882932166302
2026-07-22-hub,38,0.040719638949671774
2026-07-22-hub,39,0.027764223194748354
