k,N,p_bias,formula_mean,refined,repetitions,mc_mean,mc_sd,mc_se,signed_relative_error,absolute_relative_error,simultaneous_ci_low,simultaneous_ci_high,uncertainty_aware_error_upper
42,28,0.94,2915.0830859557027,False,6000,2881.9468333333334,936.8908505001693,12.095208870670863,0.011497870897237562,0.011497870897237562,2831.368434024703,2932.5252326419636,0.029566852171196034
42,28,1.0,2913.7583082924434,False,6000,2915.1646666666666,960.8036636924926,12.403921961520318,-0.00048242845088790153,0.00048242845088790153,2863.295325287689,2967.034008045644,0.01795587769089735
42,28,1.06,2878.24801199858,False,6000,2872.5505,926.8354653225745,11.965394406229109,0.0019834331889308863,0.0019834331889308863,2822.5149443816917,2922.586055618308,0.019745889292039465
42,28,1.275,2756.847243913045,False,6000,2770.1685,868.0945243030493,11.207052118531866,-0.0048088251985231745,0.0048088251985231745,2723.3040958227207,2817.0329041772798,0.021364912058708052
42,28,1.675,2553.6967099759586,False,6000,2564.7275,760.6530013143212,9.81998802111018,-0.004300959857934763,0.004300959857934763,2523.663366205498,2605.791633794502,0.01999197600565017
42,28,1.875,2462.2287399222923,False,6000,2454.076666666667,692.1454341436415,8.935559131972754,0.0033218494623064652,0.0033218494623064652,2416.7109392406032,2491.4423940927304,0.018834606962135014
42,56,0.325,1715.397679040406,False,6000,1747.679,286.27352138675786,3.6957752693035535,-0.0184709668992956,0.0184709668992956,1732.2244179977772,1763.133582002223,0.027074467555434856
42,56,0.525,2475.789473684211,False,6000,2468.2426666666665,479.29108876636826,6.187621349259217,0.0030575628237300514,0.0030575628237300514,2442.3679598534322,2494.117373479901,0.013684061689371418
42,56,0.725,4276.363636363636,False,6000,4264.783333333334,1070.3556729424051,13.818232319415227,0.002715332087281247,0.002715332087281247,4206.999786189675,4322.566880476992,0.01648772372217877
42,56,0.94,10942.036942137063,False,6000,10917.596166666666,3429.678511007524,44.27695918659197,0.002238659050700101,0.002238659050700101,10732.443702921973,11102.748630411359,0.01952893907638442
42,56,1.0,11699.680530001717,False,6000,11596.6015,3744.2229763971827,48.33771077357818,0.008888727443270003,0.008888727443270003,11394.46823687798,11798.734763122022,0.0267860058739664
42,56,1.06,11413.113706897695,False,6000,11484.927666666666,3649.9483595806973,47.12063070391041,-0.0062528874236971515,0.0062528874236971515,11287.883853624628,11681.971479708705,0.023014760246419796
42,56,1.275,10490.84247702262,False,6000,10525.335166666666,3090.4098069068027,39.897019050353755,-0.0032771108090964723,0.0032771108090964723,10358.498249476586,10692.172083856745,0.018829626501999264
42,56,1.675,9127.064148404368,False,6000,9097.769166666667,2370.8791627193223,30.6079183769404,0.003220018138626236,0.003220018138626236,8969.776377602166,9225.761955731168,0.017535305695575154
42,56,1.875,8577.799532897006,False,6000,8510.831166666667,2145.5633299895403,27.699103484276062,0.007868604713089178,0.007868604713089178,8395.002136221732,8626.660197111602,0.02177455034663578
42,112,0.325,3422.843393999641,False,6000,3484.170833333333,401.38004265169775,5.181794068966827,-0.017601731449838093,0.017601731449838093,3462.502183179567,3505.839483487099,0.023673670708079797
42,112,0.525,4915.372195420725,False,6000,4946.0,672.7808776649041,8.685563782809943,-0.006192439259861526,0.006192439259861526,4909.679675322285,4982.320324677715,0.013437138701297924
42,112,0.725,8552.727272727272,False,6000,8543.376666666667,1540.2449622964314,19.884476960179832,0.0010944859890221071,0.0010944859890221071,8460.225972330667,8626.527361002667,0.010933667812081271
42,112,0.94,33368.37219823259,False,6000,34543.21283333333,10587.853183548339,136.68859683990632,-0.03401075171464803,0.03401075171464803,33971.623660642865,35114.8020060238,0.049734861312662915
42,112,1.0,46888.01671367075,False,6000,46942.878,14859.921037474907,191.8407556803252,-0.0011686817823407364,0.0011686817823407364,46140.65966311809,47745.09633688191,0.01795115496602484
42,112,1.06,44591.47660370404,False,6000,44633.489166666666,13887.61082937981,179.2882848693259,-0.0009412789308437763,0.0009412789308437763,43883.7613562219,45383.216977111435,0.017445664413933026
42,112,1.275,38068.24246907513,False,6000,37932.143,10331.943059679,133.38481134700024,0.003587972055128344,0.003587972055128344,37374.369230059245,38489.91676994075,0.018565483600397892
42,112,1.675,30314.62296247442,False,6000,29995.582,6818.00465042216,88.02006155149915,0.01063626511645684,0.01063626511645684,29627.509495595616,30363.65450440438,0.023191738980995025
42,112,1.875,27670.87185118243,False,6000,27425.6725,5889.986817814572,76.03940284925685,0.008940504601388694,0.008940504601388694,27107.699381749404,27743.645618250597,0.020775369444010705
43,14,0.325,431.41481212892575,False,6000,427.3615,125.57040842622406,1.621107002037431,0.009484504638171123,0.009484504638171123,420.58253502735806,434.1404649726419,0.025755413502519975
43,14,0.525,543.8356617160772,False,6000,551.4348333333334,171.11468705518303,2.209081110854059,-0.013780724680231773,0.013780724680231773,542.1971436229173,560.6725230437494,0.030029760039370412
43,14,0.725,670.0378839733789,False,6000,669.155,217.65077521492685,2.8098594256551523,0.0013194012947358481,0.0013194012947358481,657.4050423472205,680.9049576527794,0.019216222590952015
43,14,0.94,730.055235373489,False,6000,731.9966666666667,236.10249762999138,3.0480701377297756,-0.0026522406201908424,0.0026522406201908424,719.2505859503063,744.742747383027,0.019721591195280275
43,14,1.0,734.2941282955655,False,6000,737.4026666666666,247.05298363375945,3.189440304148013,-0.0042155236367028915,0.0042155236367028915,724.0654199106054,750.7399134227278,0.021906102010992856
43,14,1.06,729.9612787560883,False,6000,728.8886666666667,236.52788668235004,3.053561886781256,0.0014715719127954177,0.0014715719127954177,716.1196211648778,741.6577121684556,0.01932869479081578
43,14,1.275,714.7348635222888,False,6000,714.003,231.38799823086663,2.9872062122013925,0.0010250146319956506,0.0010250146319956506,701.5114332785431,726.494566721457,0.018849914080438346
43,14,1.675,687.6468658847025,False,6000,694.4131666666667,219.69659508578553,2.836270846619072,-0.009743911991824587,0.009743911991824587,682.5527646709987,706.2735686623347,0.026373212313340222
43,14,1.875,674.6999514826521,False,6000,674.3408333333333,208.31895848445853,2.6893861896986073,0.0005325469429807535,0.0005325469429807535,663.0946572604643,685.5870094062024,0.01750171577333215
43,28,0.325,891.8518518518518,False,6000,892.4845,203.158319979549,2.6227626330809026,-0.0007088617764769896,0.0007088617764769896,881.5169229067768,903.4520770932232,0.012839889946010263
43,28,0.525,1267.3684210526317,False,6000,1256.2418333333333,339.7042849060088,4.385563460254239,0.008857042827315293,0.008857042827315293,1237.9027717877368,1274.5808948789297,0.02380287849452145
43,28,0.725,1968.5624822692112,False,6000,2011.9276666666667,624.8373399411932,8.066615372269279,-0.021554047452064903,0.021554047452064903,1978.195591616925,2045.6597417164085,0.03768821269489764
43,28,0.94,2962.5953809563066,False,6000,2919.3685,941.0763529906113,12.149243475474167,0.014806928606754016,0.014806928606754016,2868.564144790364,2970.172855209636,0.032779896638084116
43,28,1.0,2960.0996190471055,False,6000,2970.462,959.7284001162333,12.390040368441532,-0.0034884745042671663,0.0034884745042671663,2918.650707123143,3022.273292876857,0.020571823857322036
43,28,1.06,2925.1066173966674,False,6000,2941.6821666666665,954.0350777811639,12.316539893147151,-0.005634717937179969,0.005634717937179969,2890.1782299031734,2993.1861034301596,0.02274482230004804
43,28,1.275,2805.3318161045827,False,6000,2815.282166666667,891.7493197961326,11.512434215207378,-0.003534406135163894,0.003534406135163894,2767.140749600026,2863.4235837333076,0.020287521538460362
43,28,1.675,2604.342817373012,False,6000,2602.8355,763.4367797832844,9.855926446609597,0.0005791058916370354,0.0005791058916370354,2561.6210828945714,2644.049917105429,0.01667761667161405
43,28,1.875,2513.5899673348845,False,6000,2505.258,698.1426045482262,9.012982268977169,0.0033257921279503614,0.0033257921279503614,2467.568513110085,2542.9474868899147,0.01865052742417861
43,56,0.325,1756.5199312900932,False,6000,1783.6036666666666,287.1413321182747,3.7069786576729693,-0.015184839481289932,0.015184839481289932,1768.102235580925,1799.1050977524083,0.023670193873340684
43,56,0.525,2534.7368421052633,False,6000,2534.2085,493.98366471431433,6.377301689123493,0.0002084840711658744,0.0002084840711658744,2507.540609036477,2560.8763909635236,0.010845779713707815
43,56,0.725,4378.181818181818,False,6000,4356.723666666667,1100.063019898336,14.20175251948298,0.004925295510322992,0.004925295510322992,4297.336357402869,4416.1109759304645,0.018812923647384405
43,56,0.94,11139.703062111384,False,6000,11099.595,3470.1182528010586,44.7990340082296,0.0036134707718061022,0.0036134707718061022,10912.259381827787,11286.930618172211,0.020842950330007604
43,56,1.0,11886.24468791811,False,6000,11878.7625,3829.8192872148074,49.44275439455637,0.0006298794102591956,0.0006298794102591956,11672.008288359197,12085.516711640805,0.018354716195033705
43,56,1.06,11603.853157859045,False,6000,11624.627833333334,3694.5128626393143,47.695955964503845,-0.001787126071659555,0.001787126071659555,11425.178189100301,11824.077477566367,0.018625074144274723
43,56,1.275,10692.466243850591,False,6000,10630.702166666666,3147.801646280998,40.637944510701985,0.005809971553675056,0.005809971553675056,10460.766929787185,10800.637403546147,0.022149362051422594
43,56,1.675,9336.824935964612,False,6000,9314.1935,2426.671839391096,31.328198735574116,0.002429779450535685,0.002429779450535685,9183.18872263644,9445.19827736356,0.0167301596393703
43,56,1.875,8787.86160174397,False,6000,8754.663166666667,2196.295700152962,28.354055566797935,0.00379208593697888,0.00379208593697888,8636.095330442351,8873.231002890983,0.017573482632439408
43,112,0.325,3503.419625026879,False,6000,3574.3983333333335,411.17010406031187,5.308183218279861,-0.019857526130911823,0.019857526130911823,3552.20116309111,3596.595503575557,0.02590668827118503
43,112,0.525,5031.798865709307,False,6000,5070.971,691.2922985245339,8.924545198489886,-0.007724779788859404,0.007724779788859404,5033.6513294160795,5108.29067058392,0.014974050970726904
43,112,0.725,8756.363636363636,False,6000,8778.25,1599.250288128997,20.64623244113673,-0.002493249068591572,0.002493249068591572,8691.91388131099,8864.58611868901,0.012208407801150623
43,112,0.94,34069.873789200436,True,26000,35179.954115384615,10845.833129006312,67.26300167775712,-0.03155434263908627,0.03155434263908627,34898.681175501435,35461.227055267795,0.039235903030058084
43,112,1.0,47636.67117513181,False,6000,47638.2205,15346.882568347255,198.1274020113661,-3.252272759004466e-05,3.252272759004466e-05,46809.71336464893,48466.727635351075,0.017666372020713972
43,112,1.06,45372.58783944235,False,6000,45287.269,13974.265166528903,180.40698755150953,0.001883947549196413,0.001883947549196413,44532.86312309337,46041.67487690663,0.0188562930262961
43,112,1.275,38903.46377958027,False,6000,38681.85666666667,10479.828578573934,135.29400518641796,0.005728967842036628,0.005728967842036628,38116.099242255776,39247.61409107756,0.0206570072220722
43,112,1.675,31135.787538641835,False,6000,30977.374,7084.729839187451,91.46346893183916,0.005113846597901899,0.005113846597901899,30594.902237564824,31359.845762435176,0.017678935427775544
43,112,1.875,28467.002181072217,False,6000,28240.06333333333,5922.496808052816,76.45910501851714,0.008036060155396926,0.008036060155396926,27920.335151227737,28559.791515438927,0.019579529646886806
44,14,0.325,440.9206731561585,False,6000,442.14216666666664,130.00945234195575,1.6784148125664715,-0.002762671381734622,0.002762671381734622,435.1235582653387,449.16077506799456,0.018345551012526995
44,14,0.525,554.9076449262836,False,6000,561.6298333333333,177.3607856452106,2.2897178969138805,-0.011969072880535473,0.011969072880535473,552.0549456788464,571.2047209878202,0.02853105981574
44,14,0.725,681.9562571380784,False,6000,691.7601666666667,222.79255687867803,2.8762395415002957,-0.014172411192494159,0.014172411192494159,679.7326280277904,703.787705305543,0.03101993399840175
44,14,0.94,741.3291309462996,False,6000,741.0791666666667,241.16104648352533,3.113375722615488,0.0003372976746294413,0.0003372976746294413,728.0599983182735,754.0983350150598,0.018225328487591952
44,14,1.0,745.6324142913234,False,6000,748.6013333333333,241.32736109710237,3.115522835044204,-0.003965954787697319,0.003965954787697319,735.573186428973,761.6294802376935,0.02100373785607368
44,14,1.06,741.3612817337967,False,6000,743.3835,245.7881568833088,3.1731114610135696,-0.00272028941482205,0.00272028941482205,730.1145353841757,756.6524646158243,0.020208991045567393
44,14,1.275,726.344993670902,False,6000,729.6985,235.29888126594264,3.037695495080774,-0.0045957423909984306,0.0045957423909984306,716.9958028104721,742.4011971895278,0.021627394432294778
44,14,1.675,699.6013721912611,False,6000,701.275,217.49839761975534,2.807892239360371,-0.00238654993938019,0.00238654993938019,689.5332685080909,713.016731491909,0.018814929170845263
44,14,1.875,686.8040087485178,False,6000,690.1043333333333,209.9566623883028,2.710528856183966,-0.004782355979239108,0.004782355979239108,678.7697452090991,701.4389214575675,0.02086412980710961
44,28,0.325,912.5925925925925,False,6000,914.5913333333333,208.6739269598729,2.6939688130109687,-0.0021853921723226474,0.0021853921723226474,903.3259941559447,925.8566725107219,0.014326277826739675
44,28,0.525,1296.842105263158,False,6000,1289.6196666666667,351.25043747283746,4.534623648934564,0.005600440799076318,0.005600440799076318,1270.6572818015056,1308.5820515318278,0.020607306027104366
44,28,0.725,2010.088754140539,False,6000,2048.9155,616.8380791550832,7.963345359580698,-0.018949900988821145,0.018949900988821145,2015.6152680043322,2082.215731995668,0.03463953170020484
44,28,0.94,3009.6954592517386,False,6000,2960.3731666666667,961.2703444015164,12.409946783567136,0.01666083625552112,0.01666083625552112,2908.4786313568934,3012.26770197644,0.03480060908944149
44,28,1.0,3006.052220479008,False,6000,3005.255166666667,965.8291814418287,12.468801116684482,0.00026522001232441534,0.00026522001232441534,2953.1145208520416,3057.395812481292,0.017926057134991513
44,28,1.06,2971.5620617834493,False,6000,2990.7138333333332,959.0397757603977,12.381150266235052,-0.0064037459339726065,0.0064037459339726065,2938.939716097187,3042.4879505694794,0.02331180597535465
44,28,1.275,2853.3734714582283,False,6000,2866.273166666667,892.3150586576974,11.519737872504521,-0.004500511451056223,0.004500511451056223,2818.101207978204,2914.4451253551297,0.02095481344479244
44,28,1.675,2654.5172648470684,False,6000,2659.189,767.2665720667765,9.905368852387594,-0.001756827044986811,0.001756827044986811,2617.7678301407364,2700.6101698592634,0.01706758921617957
44,28,1.875,2564.483286873782,False,6000,2565.234,735.9148841386365,9.500620301650333,-0.00029264898493383486,0.00029264898493383486,2525.505362616833,2604.962637383167,0.015539320959339631
44,56,0.325,1797.6632285054586,False,6000,1829.2891666666667,296.06871048715556,3.8222306168328624,-0.01728864891210005,0.01728864891210005,1813.3057877556482,1845.2725455776852,0.02580069658887263
44,56,0.525,2593.684210526316,False,6000,2593.3706666666667,499.57706660781474,6.449512197064067,0.00012090206142886272,0.00012090206142886272,2566.400813831798,2620.3405195015353,0.010630995964259427
44,56,0.725,4480.0,False,6000,4472.152666666667,1120.3311325975608,14.463412729293488,0.001754710520466688,0.001754710520466688,4411.67117583755,4532.634157495783,0.015488195162115082
44,56,0.94,11335.849816244656,False,6000,11339.265833333333,3565.181120771186,46.02629035653299,-0.0003012555785256622,0.0003012555785256622,11146.798211050878,11531.733455615788,0.0169864869080667
44,56,1.0,12071.254008543461,False,6000,12109.645333333334,3906.4736801426375,50.43235835196678,-0.0031703095947984276,0.0031703095947984276,11898.752905920443,12320.537760746225,0.020233187628951765
44,56,1.06,11792.922690373864,False,6000,11839.885666666667,3746.5287744663337,48.36747849864998,-0.003966505894986832,0.003966505894986832,11637.627924182505,12042.143409150829,0.020695710913688603
44,56,1.275,10892.225162324867,False,6000,10856.873333333333,3192.157462359844,41.21057563397135,0.0032561703453787825,0.0032561703453787825,10684.543531306697,11029.203135359969,0.019437576384020883
44,56,1.675,9544.91605275459,False,6000,9523.7235,2557.847306529784,33.02166673443784,0.0022252381386954376,0.0022252381386954376,9385.637166494767,9661.809833505233,0.016970492619128974
44,56,1.875,8996.47926881294,False,6000,8913.464,2236.7207081555166,28.87594017601192,0.009313468794280216,0.009313468794280216,8792.713804757324,9034.214195242675,0.023174354196012548
44,112,0.325,3583.9874146513976,False,6000,3653.348,417.829742652404,5.3941587828096385,-0.01898548546390938,0.01898548546390938,3630.791306703643,3675.904693296357,0.02500534870030402
44,112,0.525,5148.240336324037,False,6000,5181.000666666667,705.0391521283726,9.102016315391282,-0.006323166594708563,0.006323166594708563,5142.9388671032175,5219.062466230116,0.013569895046156799
44,112,0.725,8960.0,False,6000,8960.063,1602.5855941141106,20.689291056252898,-7.031200561882418e-06,7.031200561882418e-06,8873.546823582983,9046.579176417017,0.009742798244694262
44,112,0.94,34768.29172247005,True,26000,35937.876153846155,11006.652104054298,68.26035862210638,-0.03254461744954655,0.03254461744954655,35652.432577612344,36223.319730079966,0.0401682678024029
44,112,1.0,48379.10628742871,False,6000,48149.87383333333,15379.13494131489,198.5437783559638,0.004760811105940719,0.004760811105940719,47319.62554169096,48980.1221249757,0.02238988017359289
44,112,1.06,46146.644730445674,False,6000,46171.01383333333,14357.951818395914,185.3603609276529,-0.0005278009050358587,0.0005278009050358587,45395.89449052278,46946.13317614388,0.017029910486950794
44,112,1.275,39731.70128195471,False,6000,39174.03333333333,10657.831075790964,137.59200754410094,0.014235653088773332,0.014235653088773332,38598.666378231246,39749.40028843542,0.029354250030837026
44,112,1.675,31953.542352209446,False,6000,31761.070333333333,7247.8297583083995,93.5690798335832,0.006059997879671992,0.006059997879671992,31369.793561400944,32152.347105265722,0.018608627107026265
44,112,1.875,29261.37017532423,False,6000,28935.429333333333,6192.073429385242,79.9393242350083,0.011264420452729107,0.011264420452729107,28601.14795755449,29269.710709112176,0.023083766384116577
45,14,0.325,450.4009568495366,False,6000,448.19666666666666,133.3518170357645,1.721564555220048,0.004918131585546421,0.004918131585546421,440.99761947033045,455.39571386300287,0.02132287559851287
45,14,0.525,565.9243277273508,False,6000,572.9661666666667,179.4111490832573,2.316187975077972,-0.012290147916207757,0.012290147916207757,563.280589383135,582.6517439501985,0.028709115516313277
45,14,0.725,693.7819356123124,False,6000,697.1561666666666,218.67855670786028,2.823128027674057,-0.004839993125912613,0.004839993125912613,685.3507238496081,708.9616094837252,0.0214111366093106
45,14,0.94,752.505413263113,False,6000,756.401,246.2208378316041,3.178697348036799,-0.005150160743953158,0.005150160743953158,743.1086769430462,769.6933230569537,0.02233085474299845
45,14,1.0,756.8736863220204,False,6000,756.7208333333333,249.30532369641872,3.218517889323597,0.00020199389517764417,0.00020199389517764417,743.2619931653958,770.1796735012708,0.018313452432372257
45,14,1.06,752.6626089842356,False,6000,753.3523333333334,247.95448661490474,3.2010786575897865,-0.0009155402042043016,0.0009155402042043016,739.9664186051878,766.738248061479,0.018357815216379803
45,14,1.275,737.8510234920261,False,6000,741.547,238.93832756256666,3.084680544734911,-0.0049841432949953406,0.0049841432949953406,728.6478259551857,754.4461740448144,0.021996467241415796
45,14,1.675,711.4440546462195,False,6000,710.2065,216.30270533322604,2.7924559183173154,0.0017425279073332203,0.0017425279073332203,698.5293183987064,721.8836816012936,0.01848846699393869
45,14,1.875,698.7935689673825,False,6000,702.9001666666667,214.11989964007518,2.764276017992049,-0.0058423626768488645,0.0058423626768488645,691.3408246385767,714.4595086947567,0.02192698051705433
45,28,0.325,933.3333333333333,False,6000,934.6276666666666,212.94816784432214,2.7491490255548046,-0.0013848652030060283,0.0013848652030060283,923.1315810132297,946.1237523201036,0.013518758994693236
45,28,0.525,1326.3157894736842,False,6000,1323.8878333333334,357.00359173644785,4.608896551104981,0.0018339591007778347,0.0018339591007778347,1304.6148623060024,1343.1608043606645,0.016633972059251212
45,28,0.725,2051.454740123119,False,6000,2098.594,632.7849468517408,8.169218536291792,-0.022462305656492473,0.022462305656492473,2064.432870449774,2132.7551295502262,0.038119889292800635
45,28,0.94,3056.384916905981,False,6000,3023.665,983.2417853761868,12.693596866857396,0.010821277127585523,0.010821277127585523,2970.5843283175536,3076.7456716824463,0.02888340444353643
45,28,1.0,3051.616766050667,False,6000,3063.4875,981.3911608590049,12.669705407073634,-0.003874908563959554,0.003874908563959554,3010.506734967032,3116.4682650329682,0.02080929227162054
45,28,1.06,3017.6158495207774,False,6000,3031.025833333333,963.7184473210646,12.441551656357843,-0.004424239366448521,0.004424239366448521,2978.9991362814026,3083.0525303852637,0.02122464026141946
45,28,1.275,2900.9759152295605,False,6000,2881.284166666667,879.7522553278459,11.357552778910541,0.006834365312073662,0.006834365312073662,2833.790415565474,2928.7779177678594,0.023708704530528868
45,28,1.675,2704.224600027992,False,6000,2713.913,791.9537654173757,10.224079148092505,-0.0035699007197386315,0.0035699007197386315,2671.159082870946,2756.666917129054,0.0190238134230879
45,28,1.875,2614.9124288085395,False,6000,2606.474,738.7397907272452,9.537089688891244,0.0032374881961375235,0.0032374881961375235,2566.592858989146,2646.3551410108544,0.018826347798078125
45,56,0.325,1838.8278625119417,False,6000,1869.252,300.28456276078987,3.8766570356523835,-0.016276102680675614,0.016276102680675614,1853.0410267436976,1885.4629732563023,0.02473403689483178
45,56,0.525,2652.6315789473683,False,6000,2656.3541666666665,513.0395644246972,6.623312296541198,-0.0014013898319776724,0.0014013898319776724,2628.657535904668,2684.050797428665,0.011705895622913243
45,56,0.725,4581.818181818181,False,6000,4573.9875,1162.197709340519,15.003907910920793,0.0017120033271146656,0.0017120033271146656,4511.245826530547,4636.729173469454,0.015643651000484038
45,56,0.94,11530.483563668418,False,6000,11485.3435,3584.875664012466,46.28054581648179,0.003930231922834306,0.003930231922834306,11291.812660511692,11678.87433948831,0.021136633269818184
45,56,1.0,12254.711105727842,False,6000,12224.745,3919.2564157142133,50.5973827585924,0.0024512663231699996,0.0024512663231699996,12013.162491876374,12436.327508123628,0.020106996306327396
45,56,1.06,11980.331603977538,False,6000,12064.5785,3826.2537913539386,49.39672404092264,-0.006982995387900327,0.006982995387900327,11858.01677297284,12271.14022702716,0.023698582011891234
45,56,1.275,11090.136855933519,False,6000,11057.786166666667,3216.3247072622707,41.52257342407407,0.0029256027182341503,0.0029256027182341503,10884.151686979649,11231.420646353685,0.018925238721202664
45,56,1.675,9751.33571716749,False,6000,9721.800833333333,2579.7344689239494,33.3042287859323,0.0030380054416349524,0.0030380054416349524,9582.532913265786,9861.06875340088,0.017615676922749568
45,56,1.875,9203.636044910847,False,6000,9165.869166666667,2276.453716998637,29.38889111449231,0.004120381554378469,0.004120381554378469,9042.973970236364,9288.76436309697,0.01776650858481732
45,112,0.325,3664.54782409514,False,6000,3735.3938333333335,430.0458180584682,5.551867638155308,-0.018966141831147393,0.018966141831147393,3712.1776506849965,3758.6100159816706,0.02502579184501086
45,112,0.525,5264.697988046323,False,6000,5311.584666666667,719.5545955433473,9.289409884087993,-0.008827248657935374,0.008827248657935374,5272.739245518278,5350.430087815055,0.016023403420217797
45,112,0.725,9163.636363636362,False,6000,9186.132833333333,1680.2007289617432,21.691298138514643,-0.0024489597641500424,0.0024489597641500424,9095.426575136116,9276.83909153055,0.012202726249454732
45,112,0.94,35463.6208749658,True,26000,36744.69084615384,11260.80762906237,69.83656427654425,-0.03486408353663233,0.03486408353663233,36452.65606840916,37036.72562389852,0.04247418535070624
45,112,1.0,49115.332505961705,False,6000,49070.73583333333,15844.710830776763,204.55433724356897,0.0009088242079728314,0.0009088242079728314,48215.35325498819,49926.11841167847,0.018665823025581618
45,112,1.06,46913.70369386299,False,6000,46633.4095,14391.061471211488,185.78780470749766,0.00601058762094134,0.00601058762094134,45856.50272032829,47410.316279671715,0.023054548664175334
45,112,1.275,40552.97286720219,False,6000,40562.067833333334,10704.13323532637,138.18976585334784,-0.00022422343378835217,0.00022422343378835217,39984.20123901225,41139.93442765442,0.014267440350067107
45,112,1.675,32767.718413355065,False,6000,32461.6055,7301.454843956977,94.26137671243616,0.009429999183344888,0.009429999183344888,32067.43375797217,32855.777242027834,0.021837876415938595
45,112,1.875,30053.75663749436,False,6000,29870.681166666665,6308.975018374674,81.4485172593458,0.006128935252805429,0.006128935252805429,29530.088815340816,30211.273517992515,0.017733364278996078
46,14,0.325,459.8553866413766,False,6000,458.5953333333333,136.6639738623443,1.7643243159846174,0.0027476365685722964,0.0027476365685722964,451.21747812488115,465.9731885417855,0.019143559226455276
46,14,0.525,576.8855824621502,False,6000,587.4018333333333,182.0294293481973,2.3499898279506928,-0.017902992933315372,0.017902992933315372,577.5749072206703,597.2287594459964,0.03406262116833925
46,14,0.725,705.5152231160107,False,6000,706.3201666666666,229.60009297418526,2.96412445458898,-0.001139629857171856,0.001139629857171856,693.9251206721974,718.7152126611359,0.018366091760115277
46,14,0.94,763.5842863859274,False,6000,767.9045,253.4480828523538,3.272000680051213,-0.005625977727793756,0.005625977727793756,754.2220114457895,781.5869885542105,0.02303352337221576
46,14,1.0,768.0180969801311,False,6000,770.6875,252.36772724612769,3.2580533491482275,-0.003463664610972571,0.003463664610972571,757.0633348430324,784.3116651569676,0.020774353998133654
46,14,1.06,763.8655082705193,False,6000,771.4481666666667,254.53341337250674,3.286012236816823,-0.009829122323164154,0.009829122323164154,757.7070861426436,785.1892471906898,0.027157451527086263
46,14,1.275,749.2535091855273,False,6000,755.1215,241.23688553696329,3.1143548005853456,-0.007770922711739376,0.007770922711739376,742.0982374522389,768.144762547761,0.024593350476771803
46,14,1.675,723.1758798934653,False,6000,729.1543333333333,219.06959722721402,2.8281763390712213,-0.008199160543334397,0.008199160543334397,717.3277800491129,740.9808866175537,0.024028968959462715
46,14,1.875,710.6697173012071,False,6000,714.6858333333333,217.63335186795192,2.809634491212922,-0.005619414636211304,0.005619414636211304,702.9368162863888,726.4348503802779,0.021702060509373955
46,28,0.325,954.074074074074,False,6000,952.8361666666667,219.16293723502113,2.8293813533904606,0.001299181801356168,0.001299181801356168,941.0045743875796,964.6677589457538,0.013888880077974397
46,28,0.525,1355.7894736842106,False,6000,1345.5915,354.34248319055524,4.574541787502674,0.007578803585048388,0.007578803585048388,1326.4621899023982,1364.7208100976018,0.02210940048277621
46,28,0.725,2092.659655247433,False,6000,2144.7251666666666,655.574769455295,8.463433880980414,-0.024276076127811703,0.024276076127811703,2109.3337201086483,2180.116613224685,0.04011572474918734
46,28,0.94,3102.6652092585323,False,6000,3069.236,982.0920145747623,12.678753389637821,0.010891703752507925,0.010891703752507925,3016.2173991198,3122.2546008801996,0.028661001081672577
46,28,1.0,3096.793866131982,False,6000,3096.319,980.6647943166591,12.660328055334476,0.00015336473147057946,0.00015336473147057946,3043.3774481336495,3149.2605518663504,0.017551690156306643
46,28,1.06,3063.269369599943,False,6000,3060.020666666667,970.2849940788074,12.526325410473943,0.0010616604549978101,0.0010616604549978101,3007.639472157733,3112.4018611756005,0.018496198748947812
46,28,1.275,2948.142553640053,False,6000,2952.9998333333333,907.6896835337346,11.718223426168116,-0.0016448628403061862,0.0016448628403061862,2903.9978698307714,3002.001796835895,0.01794110957981765
46,28,1.675,2753.469033683226,False,6000,2751.2098333333333,793.4868367086988,10.243871013358648,0.0008211661366284665,0.0008211661366284665,2708.3731527832256,2794.046513883441,0.016650541988151968
46,28,1.875,2664.880877717667,False,6000,2665.942,738.7748209086908,9.537541926589089,-0.0003980290202611852,0.0003980290202611852,2626.0589678718356,2705.8250321281644,0.01513185587550514
46,56,0.325,1880.0141246055946,False,6000,1908.5936666666666,309.67533110502154,3.997891333670054,-0.014974136486047264,0.014974136486047264,1891.8757293057668,1925.3116040275665,0.023527349716905066
46,56,0.525,2711.5789473684213,False,6000,2707.021166666667,522.0055137110108,6.739062204103975,0.001683688608673377,0.001683688608673377,2678.8405058141384,2735.2018275191954,0.012221123834445402
46,56,0.725,4683.636363636363,False,6000,4684.631666666667,1180.0056106663603,15.233806928473756,-0.00021246132057427304,0.00021246132057427304,4620.928627053413,4748.334706279921,0.013625480646507704
46,56,0.94,11723.609834786424,False,6000,11668.738666666666,3631.0461342946955,46.87660402478058,0.004702407834062239,0.004702407834062239,11472.715297252427,11864.762036080905,0.021868801851474773
46,56,1.0,12436.618420950841,False,6000,12517.637333333334,3994.7936903229765,51.57256478051786,-0.006472380547944697,0.006472380547944697,12301.97691748352,12733.297749183148,0.023299488795142542
