cell_id,date,mode,source,source_sha256,claim_boundary,hotspot_weight,scale,seed,repetitions,node_count,channel_count,route_count,increment_sha256,maximum_absolute_drift,mean_correlated,mean_proxy,mean_difference,relative_mean_difference,normalized_mean_difference,paired_standard_error,simultaneous_critical,normalized_ci_low,normalized_ci_high,normalized_ci_halfwidth,correlated_q10,correlated_median,correlated_q90,proxy_q10,proxy_median,proxy_q90,maximum_stopping_time,block_size,block_count,block_mean_difference,block_standard_error,block_simultaneous_critical,block_ci_low,block_ci_high,block_ci_halfwidth,censored_count,runtime_seconds,raw_file,raw_sha256
2026-07-22-primary-lambda0-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.0,40,202607293000,80,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,1.984089975648473e-17,6029.2125,5939.95,89.2625,0.015027483396324886,0.0557890625,331.3516850106764,3.3477285178835148,-0.6375081158493731,0.7490862408493731,0.6932971783493731,3468.9,5808.0,8810.300000000001,3526.4,5475.5,9851.3,12036,2,40,0.05578906250000002,0.19079480994944104,3.479924403318366,-0.6081624526695496,0.7197405776695497,0.6639515151695496,0,1.0020158000006631,raw/31-2026-07-22-primary-lambda0-N40.npz,468d3dac2381776977e0b741f23ec4865b51e1073e973765949d00c35b2af6b3
2026-07-22-primary-lambda0.25-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.25,40,202607293001,80,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.0013831674905959413,5872.3375,5524.65,347.6875,0.06293385101318635,0.2173046875,293.2609314621925,3.3477285178835148,-0.3962940521481655,0.8309034271481655,0.6135987396481655,3315.3,5397.5,9134.600000000002,3409.2000000000003,5323.0,7951.700000000004,11678,2,40,0.21730468749999998,0.18637392244701712,3.479924403318366,-0.43126247336553947,0.8658718483655394,0.6485671608655394,0,0.9683875000000626,raw/32-2026-07-22-primary-lambda0.25-N40.npz,660b7cbe80326fa5be4e91126aaca080df6bd79c916d340163aea5e1cbe3e187
2026-07-22-primary-lambda0.5-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.5,40,202607293002,80,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.002766334981191896,5214.675,5255.175,-40.5,-0.007706689120723858,-0.0253125,292.30681167550426,3.3477285178835148,-0.6369149058860571,0.5862899058860572,0.6116024058860572,3290.0,4884.0,7663.7000000000035,3211.2,5327.0,7252.800000000004,9662,2,40,-0.025312500000000016,0.15964797316451232,3.479924403318366,-0.580875377755502,0.5302503777555021,0.5555628777555021,0,0.9087177999999767,raw/33-2026-07-22-primary-lambda0.5-N40.npz,b9bf0e5b7fa926d4c7daf87bc1e062efc1a776b48fddc358dcdda9c721bfc570
2026-07-22-primary-lambda0.75-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.75,40,202607293003,80,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.004149502471787841,4581.175,4379.2125,201.9625,0.04611845166225663,0.1262265625,236.22639353210872,3.3477285178835148,-0.3680370839401339,0.6204902089401338,0.4942636464401339,2815.2,4329.5,6475.000000000001,2610.3,4443.5,5842.800000000002,12089,2,40,0.1262265625,0.1464601232648953,3.479924403318366,-0.3834435945625251,0.635896719562525,0.509670157062525,0,0.8084853999998813,raw/34-2026-07-22-primary-lambda0.75-N40.npz,b2b0b3b3cf0c85bd5804412d7860705a4d8d153f48970bdba8d3c7595cce0160
2026-07-22-primary-lambda1-N40,2026-07-22,primary,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,1.0,40,202607293004,80,31,109,1850,d1e05e94de9b469004f918a108097a4b9487c9e948988dece45dfc0ff27cf025,0.0055326699623837825,3927.375,4003.1875,-75.8125,-0.018938033754352,-0.0473828125,159.66750865723108,3.3477285178835148,-0.3814599825695159,0.28669435756951595,0.3340771700695159,2685.8,3878.0,5521.3,2743.1,3935.0,5556.000000000001,6770,2,40,-0.047382812499999996,0.08478933072565997,3.479924403318366,-0.34244327363325583,0.24767764863325586,0.29506046113325585,0,0.7392452000003686,raw/35-2026-07-22-primary-lambda1-N40.npz,5408dae0d1f2e1f74ad28029d1a6bf282bfdd4e1216653f93f749656a58321cd
2026-07-22-hub-lambda0-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.0,40,202607293100,80,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,1.214306433183765e-17,4166.5375,3861.95,304.5875,0.07886883569181372,0.19036718749999998,215.16376725305886,3.3477285178835148,-0.2598264872801977,0.6405608622801977,0.4501936747801977,2359.6,4169.0,6340.1,2603.4,3695.5,5403.300000000001,8777,2,40,0.19036718749999998,0.13801113334663148,3.479924403318366,-0.289901123362568,0.670635498362568,0.480268310862568,0,0.23499360000005254,raw/36-2026-07-22-hub-lambda0-N40.npz,f588b32cecb3ce8254e6c667bd52127968390744a0aeb2513ed423b2b90e6899
2026-07-22-hub-lambda0.25-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.25,40,202607293101,80,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0008693957049378598,4040.9125,3871.275,169.6375,0.04381954265713492,0.1060234375,195.612685841042,3.3477285178835148,-0.30326291678115325,0.5153097917811532,0.40928635428115323,2348.0,3857.5,5677.600000000001,2732.9,3882.0,5226.900000000001,8549,2,40,0.10602343749999998,0.13070026000809407,3.479924403318366,-0.348803586822222,0.560850461822222,0.454827024322222,0,0.23016910000023927,raw/37-2026-07-22-hub-lambda0.25-N40.npz,a8fdc57cf57febc5fe48e75dc632dcb682f6a545a7a172050e5cadb80dd24038
2026-07-22-hub-lambda0.5-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.5,40,202607293102,80,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.001738791409875734,3860.2375,3647.6375,212.6,0.0582843004547464,0.132875,160.281435235066,3.3477285178835148,-0.20248670726483128,0.46823670726483124,0.3353617072648313,2542.1,3720.5,5290.000000000001,2489.3,3547.5,5005.1,6576,2,40,0.13287500000000002,0.0962814641691124,3.479924403318366,-0.2021772167493171,0.46792721674931714,0.3350522167493171,0,0.21836160000020755,raw/38-2026-07-22-hub-lambda0.5-N40.npz,552c763852dd23da0abb65d414d904f1a17c137ec0df1030d51332b6fa54b74f
2026-07-22-hub-lambda0.75-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,0.75,40,202607293103,80,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0026081871148135915,3250.05,3391.6375,-141.5875,-0.041746059241295694,-0.0884921875,140.3953117948442,3.3477285178835148,-0.3822455556704673,0.20526118067046734,0.2937533681704673,2396.3,3129.5,4132.900000000001,2210.0,3340.5,4741.1,6040,2,40,-0.08849218749999999,0.0935486605942376,3.479924403318366,-0.4140344543996346,0.23705007939963463,0.3255422668996346,0,0.19841689999975642,raw/39-2026-07-22-hub-lambda0.75-N40.npz,1c41967d3ccf7d475ee739ec64dfd1c37503c16e74f993055edf67e92cebe2dc
2026-07-22-hub-lambda1-N40,2026-07-22,hub,channels-geo.json,fbddddc486a8bb644520c373fd9588dc3811a6414c77185f0b2e8740e338637b,current filtered projection; synthetic interpolated demand,1.0,40,202607293104,80,31,34,934,4e59c458d4901d29f27169896140e862af5afd89f8df6fb57a4671fe112eb818,0.0034775828197514485,2918.2,3052.2625,-134.0625,-0.0439223362997121,-0.0837890625,116.48298395825726,3.3477285178835148,-0.32750994202826617,0.15993181702826614,0.24372087952826615,2017.0,2924.0,3763.8,2098.5,2868.5,3961.900000000002,5582,2,40,-0.0837890625,0.07122258612460194,3.479924403318366,-0.33163827802244633,0.16406015302244636,0.24784921552244635,0,0.1808125999996264,raw/40-2026-07-22-hub-lambda1-N40.npz,c69cf2e5230682fd695595d90d38cb1c33f97d7e15100cb15d5f724e783870a2
