cell_id,block_index,normalized_mean_difference
2026-07-22-primary-lambda1-N40,34,-0.12898749999999998
2026-07-22-primary-lambda1-N40,35,0.07405
2026-07-22-primary-lambda1-N40,36,0.1506125
2026-07-22-primary-lambda1-N40,37,0.021662500000000015
2026-07-22-primary-lambda1-N40,38,-0.07792499999999998
2026-07-22-primary-lambda1-N40,39,0.35223750000000004
2026-07-22-hub-lambda0-N40,0,0.21597499999999997
2026-07-22-hub-lambda0-N40,1,-0.04141249999999999
2026-07-22-hub-lambda0-N40,2,0.102375
2026-07-22-hub-lambda0-N40,3,-0.07768749999999996
2026-07-22-hub-lambda0-N40,4,-0.11319999999999997
2026-07-22-hub-lambda0-N40,5,-0.15643749999999998
2026-07-22-hub-lambda0-N40,6,-0.034600000000000006
2026-07-22-hub-lambda0-N40,7,-0.010175
2026-07-22-hub-lambda0-N40,8,0.18904999999999997
2026-07-22-hub-lambda0-N40,9,0.10455000000000002
2026-07-22-hub-lambda0-N40,10,-0.1681875
2026-07-22-hub-lambda0-N40,11,-0.054900000000000046
2026-07-22-hub-lambda0-N40,12,0.186525
2026-07-22-hub-lambda0-N40,13,0.01526250000000001
2026-07-22-hub-lambda0-N40,14,0.05188749999999999
2026-07-22-hub-lambda0-N40,15,0.04541249999999999
2026-07-22-hub-lambda0-N40,16,-0.015187500000000003
2026-07-22-hub-lambda0-N40,17,0.007899999999999985
2026-07-22-hub-lambda0-N40,18,0.1682875
2026-07-22-hub-lambda0-N40,19,0.006537499999999985
2026-07-22-hub-lambda0-N40,20,-0.07670000000000002
2026-07-22-hub-lambda0-N40,21,0.26275
2026-07-22-hub-lambda0-N40,22,-0.2438
2026-07-22-hub-lambda0-N40,23,0.3414750000000001
2026-07-22-hub-lambda0-N40,24,-0.04129999999999998
2026-07-22-hub-lambda0-N40,25,-0.026462500000000003
2026-07-22-hub-lambda0-N40,26,-0.014912500000000006
2026-07-22-hub-lambda0-N40,27,0.1252625
2026-07-22-hub-lambda0-N40,28,0.1393625
2026-07-22-hub-lambda0-N40,29,0.19006250000000002
2026-07-22-hub-lambda0-N40,30,0.1308375
2026-07-22-hub-lambda0-N40,31,0.2825125
2026-07-22-hub-lambda0-N40,32,0.0013499999999999712
2026-07-22-hub-lambda0-N40,33,0.0734
2026-07-22-hub-lambda0-N40,34,-0.2897375
2026-07-22-hub-lambda0-N40,35,0.026174999999999976
2026-07-22-hub-lambda0-N40,36,-0.08539999999999999
2026-07-22-hub-lambda0-N40,37,-0.1789
2026-07-22-hub-lambda0-N40,38,0.05118749999999998
2026-07-22-hub-lambda0-N40,39,0.34328749999999997
2026-07-22-hub-lambda0.25-N40,0,0.02798750000000002
2026-07-22-hub-lambda0.25-N40,1,0.0466125
2026-07-22-hub-lambda0.25-N40,2,-0.1567875
2026-07-22-hub-lambda0.25-N40,3,0.11153750000000001
2026-07-22-hub-lambda0.25-N40,4,0.057075000000000015
2026-07-22-hub-lambda0.25-N40,5,-0.06355000000000002
2026-07-22-hub-lambda0.25-N40,6,-0.15007500000000001
2026-07-22-hub-lambda0.25-N40,7,0.006549999999999985
2026-07-22-hub-lambda0.25-N40,8,-0.135775
2026-07-22-hub-lambda0.25-N40,9,0.30313750000000006
2026-07-22-hub-lambda0.25-N40,10,0.057
2026-07-22-hub-lambda0.25-N40,11,0.15269999999999995
2026-07-22-hub-lambda0.25-N40,12,-0.2884375
2026-07-22-hub-lambda0.25-N40,13,0.227525
2026-07-22-hub-lambda0.25-N40,14,-0.06172499999999999
2026-07-22-hub-lambda0.25-N40,15,0.015474999999999985
2026-07-22-hub-lambda0.25-N40,16,-0.29747500000000004
2026-07-22-hub-lambda0.25-N40,17,0.04598749999999999
2026-07-22-hub-lambda0.25-N40,18,0.2366875
2026-07-22-hub-lambda0.25-N40,19,-0.0462
2026-07-22-hub-lambda0.25-N40,20,-0.10718749999999996
2026-07-22-hub-lambda0.25-N40,21,-0.132625
2026-07-22-hub-lambda0.25-N40,22,-0.0469
2026-07-22-hub-lambda0.25-N40,23,0.15003750000000005
2026-07-22-hub-lambda0.25-N40,24,-0.060199999999999976
2026-07-22-hub-lambda0.25-N40,25,0.11923750000000002
2026-07-22-hub-lambda0.25-N40,26,-0.10749999999999998
2026-07-22-hub-lambda0.25-N40,27,-0.011812500000000005
2026-07-22-hub-lambda0.25-N40,28,0.022524999999999986
2026-07-22-hub-lambda0.25-N40,29,0.27905
2026-07-22-hub-lambda0.25-N40,30,0.2223375
2026-07-22-hub-lambda0.25-N40,31,0.00546249999999997
2026-07-22-hub-lambda0.25-N40,32,-0.159875
2026-07-22-hub-lambda0.25-N40,33,0.1722625
2026-07-22-hub-lambda0.25-N40,34,-0.206375
2026-07-22-hub-lambda0.25-N40,35,0.014475000000000007
2026-07-22-hub-lambda0.25-N40,36,0.06501249999999999
2026-07-22-hub-lambda0.25-N40,37,0.17628750000000004
2026-07-22-hub-lambda0.25-N40,38,-0.09163750000000002
2026-07-22-hub-lambda0.25-N40,39,0.1034125
2026-07-22-hub-lambda0.5-N40,0,-0.07862500000000001
2026-07-22-hub-lambda0.5-N40,1,0.0648875
2026-07-22-hub-lambda0.5-N40,2,-0.252125
2026-07-22-hub-lambda0.5-N40,3,-0.0791125
2026-07-22-hub-lambda0.5-N40,4,-0.09112500000000001
2026-07-22-hub-lambda0.5-N40,5,0.15301250000000002
2026-07-22-hub-lambda0.5-N40,6,0.06412499999999997
2026-07-22-hub-lambda0.5-N40,7,-0.303175
2026-07-22-hub-lambda0.5-N40,8,-0.09046249999999999
2026-07-22-hub-lambda0.5-N40,9,0.1052375
2026-07-22-hub-lambda0.5-N40,10,0.05671250000000004
2026-07-22-hub-lambda0.5-N40,11,-0.1637875
2026-07-22-hub-lambda0.5-N40,12,0.1002
2026-07-22-hub-lambda0.5-N40,13,-0.008162500000000007
2026-07-22-hub-lambda0.5-N40,14,-0.16122500000000003
2026-07-22-hub-lambda0.5-N40,15,0.10799999999999997
2026-07-22-hub-lambda0.5-N40,16,-0.0760125
2026-07-22-hub-lambda0.5-N40,17,0.09157500000000002
2026-07-22-hub-lambda0.5-N40,18,0.012787499999999992
2026-07-22-hub-lambda0.5-N40,19,-0.1128
2026-07-22-hub-lambda0.5-N40,20,0.0377125
2026-07-22-hub-lambda0.5-N40,21,0.0005875000000000075
2026-07-22-hub-lambda0.5-N40,22,0.18296250000000003
2026-07-22-hub-lambda0.5-N40,23,-0.23246249999999996
2026-07-22-hub-lambda0.5-N40,24,-0.18614999999999998
2026-07-22-hub-lambda0.5-N40,25,-0.09447499999999998
2026-07-22-hub-lambda0.5-N40,26,0.19053749999999997
2026-07-22-hub-lambda0.5-N40,27,-0.2191375
2026-07-22-hub-lambda0.5-N40,28,0.12052500000000001
2026-07-22-hub-lambda0.5-N40,29,-0.0357375
2026-07-22-hub-lambda0.5-N40,30,0.13652500000000004
2026-07-22-hub-lambda0.5-N40,31,0.03555
2026-07-22-hub-lambda0.5-N40,32,0.0974
2026-07-22-hub-lambda0.5-N40,33,-0.16403749999999995
2026-07-22-hub-lambda0.5-N40,34,0.05903749999999999
2026-07-22-hub-lambda0.5-N40,35,-0.16878749999999998
2026-07-22-hub-lambda0.5-N40,36,-0.07622499999999999
2026-07-22-hub-lambda0.5-N40,37,0.0392625
2026-07-22-hub-lambda0.5-N40,38,0.11078750000000001
2026-07-22-hub-lambda0.5-N40,39,0.078825
2026-07-22-hub-lambda0.75-N40,0,-0.1335
2026-07-22-hub-lambda0.75-N40,1,0.19075
2026-07-22-hub-lambda0.75-N40,2,-0.16255
2026-07-22-hub-lambda0.75-N40,3,0.08827500000000002
2026-07-22-hub-lambda0.75-N40,4,-0.015487500000000001
2026-07-22-hub-lambda0.75-N40,5,0.1065125
2026-07-22-hub-lambda0.75-N40,6,-0.06367499999999998
2026-07-22-hub-lambda0.75-N40,7,-0.04598750000000001
2026-07-22-hub-lambda0.75-N40,8,-0.07037500000000001
2026-07-22-hub-lambda0.75-N40,9,-0.05232500000000001
2026-07-22-hub-lambda0.75-N40,10,-0.009175000000000004
2026-07-22-hub-lambda0.75-N40,11,-0.11211249999999998
2026-07-22-hub-lambda0.75-N40,12,-0.10928750000000001
2026-07-22-hub-lambda0.75-N40,13,-0.025349999999999994
2026-07-22-hub-lambda0.75-N40,14,-0.0810375
2026-07-22-hub-lambda0.75-N40,15,0.044174999999999985
2026-07-22-hub-lambda0.75-N40,16,-0.1136375
2026-07-22-hub-lambda0.75-N40,17,0.015599999999999992
2026-07-22-hub-lambda0.75-N40,18,-0.06101250000000001
2026-07-22-hub-lambda0.75-N40,19,-0.1013375
2026-07-22-hub-lambda0.75-N40,20,-0.058524999999999994
2026-07-22-hub-lambda0.75-N40,21,0.027950000000000013
2026-07-22-hub-lambda0.75-N40,22,-0.060387500000000004
2026-07-22-hub-lambda0.75-N40,23,-0.19102500000000003
2026-07-22-hub-lambda0.75-N40,24,0.03432499999999999
2026-07-22-hub-lambda0.75-N40,25,-0.05027499999999998
2026-07-22-hub-lambda0.75-N40,26,0.015725000000000006
2026-07-22-hub-lambda0.75-N40,27,-0.03148749999999996
2026-07-22-hub-lambda0.75-N40,28,-0.04655
2026-07-22-hub-lambda0.75-N40,29,-0.008287499999999993
2026-07-22-hub-lambda0.75-N40,30,0.06605
2026-07-22-hub-lambda0.75-N40,31,0.025887500000000015
2026-07-22-hub-lambda0.75-N40,32,-0.19931249999999998
2026-07-22-hub-lambda0.75-N40,33,0.17448749999999996
2026-07-22-hub-lambda0.75-N40,34,-0.0948375
2026-07-22-hub-lambda0.75-N40,35,-0.084025
2026-07-22-hub-lambda0.75-N40,36,0.00936250000000001
2026-07-22-hub-lambda0.75-N40,37,0.044924999999999986
2026-07-22-hub-lambda0.75-N40,38,-0.15518749999999998
2026-07-22-hub-lambda0.75-N40,39,-0.02177500000000001
2026-07-22-hub-lambda1-N40,0,-0.04481249999999999
2026-07-22-hub-lambda1-N40,1,0.127875
2026-07-22-hub-lambda1-N40,2,0.127825
2026-07-22-hub-lambda1-N40,3,-0.11539999999999999
2026-07-22-hub-lambda1-N40,4,0.13883749999999997
2026-07-22-hub-lambda1-N40,5,-0.10741250000000001
2026-07-22-hub-lambda1-N40,6,0.015875000000000007
2026-07-22-hub-lambda1-N40,7,-0.08763749999999998
2026-07-22-hub-lambda1-N40,8,-0.012812500000000004
2026-07-22-hub-lambda1-N40,9,0.033087500000000006
2026-07-22-hub-lambda1-N40,10,-0.0407625
2026-07-22-hub-lambda1-N40,11,-0.06241249999999999
2026-07-22-hub-lambda1-N40,12,-0.04813750000000003
2026-07-22-hub-lambda1-N40,13,-0.19870000000000002
2026-07-22-hub-lambda1-N40,14,-0.0976625
2026-07-22-hub-lambda1-N40,15,0.047362499999999974
2026-07-22-hub-lambda1-N40,16,0.04940000000000002
2026-07-22-hub-lambda1-N40,17,-0.050199999999999995
2026-07-22-hub-lambda1-N40,18,-0.034612500000000004
2026-07-22-hub-lambda1-N40,19,-0.025687500000000023
2026-07-22-hub-lambda1-N40,20,-0.05749999999999999
2026-07-22-hub-lambda1-N40,21,0.147475
2026-07-22-hub-lambda1-N40,22,-0.0240625
2026-07-22-hub-lambda1-N40,23,-0.025862499999999997
2026-07-22-hub-lambda1-N40,24,-0.13985
2026-07-22-hub-lambda1-N40,25,-0.1779375
2026-07-22-hub-lambda1-N40,26,-0.0024874999999999984
2026-07-22-hub-lambda1-N40,27,-0.17807499999999998
2026-07-22-hub-lambda1-N40,28,-0.1611875
2026-07-22-hub-lambda1-N40,29,0.06553749999999998
2026-07-22-hub-lambda1-N40,30,-0.04565
2026-07-22-hub-lambda1-N40,31,-0.009799999999999984
2026-07-22-hub-lambda1-N40,32,0.0647875
2026-07-22-hub-lambda1-N40,33,0.13952499999999998
2026-07-22-hub-lambda1-N40,34,-0.06021250000000001
2026-07-22-hub-lambda1-N40,35,-0.10095000000000003
2026-07-22-hub-lambda1-N40,36,0.096575
2026-07-22-hub-lambda1-N40,37,-0.051487500000000005
2026-07-22-hub-lambda1-N40,38,-0.15493750000000003
2026-07-22-hub-lambda1-N40,39,-0.031387499999999985
