k,N,p_bias,source,signed_relative_error_percent,absolute_relative_error_percent,uncertainty_aware_error_upper_percent,top20_conservative_bound
34,56,1.06,blind2,-0.33612064624697235,0.33612064624697235,2.075240877575635,False
34,56,1.275,blind2,0.1536456765118918,0.1536456765118918,1.8571531932916052,False
34,56,1.675,blind2,-0.2868495824925303,0.2868495824925303,1.6963210033068887,False
34,56,1.875,blind2,0.02658857467422189,0.02658857467422189,1.3819802820559834,False
34,112,0.325,blind2,-1.7942880337696758,1.7942880337696758,2.3874105765265163,False
34,112,0.525,blind2,-0.7044540268198004,0.7044540268198004,1.4284480364408436,False
34,112,0.725,blind2,-0.1370058826484804,0.1370058826484804,1.1076856481352704,False
34,112,0.94,blind2,-2.5298570350228413,2.5298570350228413,4.171760092414411,False
34,112,1.0,blind2,0.08660852977483927,0.08660852977483927,1.9805527640123222,False
34,112,1.06,blind2,-0.8871100586556235,0.8871100586556235,2.5972470411692594,False
34,112,1.275,blind2,0.061566263794231184,0.061566263794231184,1.574863834474427,False
34,112,1.675,blind2,0.5470028032037764,0.5470028032037764,1.789804490153113,False
34,112,1.875,blind2,0.35036187910817584,0.35036187910817584,1.4930039827406372,False
34,128,0.3,boundary_confirmation,-1.319817915570843,1.319817915570843,1.8021583322420542,False
34,128,0.975,boundary_confirmation,2.230296126694212,2.230296126694212,3.8765259015788756,False
34,128,1.025,boundary_confirmation,-0.5280642035536173,0.5280642035536173,2.078816048618559,False
34,128,1.9,boundary_confirmation,1.1866475888457038,1.1866475888457038,2.138131073593108,False
35,10,0.3,boundary_confirmation,0.6560789987985564,0.6560789987985564,2.200659338750599,False
35,10,0.975,boundary_confirmation,-0.12097259129872494,0.12097259129872494,1.7548200157053384,False
35,10,1.025,boundary_confirmation,0.7099847442677604,0.7099847442677604,2.422663302165051,False
35,10,1.9,boundary_confirmation,0.4626584320871103,0.4626584320871103,2.048417459873164,False
35,14,0.325,blind2,0.38089962442327474,0.38089962442327474,2.0538307639517805,False
35,14,0.525,blind2,-1.5121731562189984,1.5121731562189984,3.2173524148404353,False
35,14,0.725,blind2,-1.1405613488646404,1.1405613488646404,2.865328054592553,False
35,14,0.94,blind2,0.05295745520682134,0.05295745520682134,1.9744081052880613,False
35,14,1.0,blind2,-0.306378856190994,0.306378856190994,2.16281825060497,False
35,14,1.06,blind2,-0.930436898411058,0.930436898411058,2.7740146633758123,False
35,14,1.275,blind2,-0.2849522453947331,0.2849522453947331,2.1002569649399283,False
35,14,1.675,blind2,0.06198375855750762,0.06198375855750762,1.8603964712849974,False
35,14,1.875,blind2,0.4732202388078346,0.4732202388078346,2.2493927072388953,False
35,28,0.325,blind2,0.007383198137116189,0.007383198137116189,1.264838693516368,False
35,28,0.525,blind2,0.1042156387810764,0.1042156387810764,1.5651123996811567,False
35,28,0.725,blind2,-2.2242127381971146,2.2242127381971146,3.8703639197227413,False
35,28,0.94,blind2,1.6244099506046863,1.6244099506046863,3.5262032222507234,False
35,28,1.0,blind2,0.16053562960913573,0.16053562960913573,2.029127078566595,False
35,28,1.06,blind2,-0.10408361143055626,0.10408361143055626,1.9169068936407574,False
35,28,1.275,blind2,-0.9549530213200131,0.9549530213200131,2.684127249490953,False
35,28,1.675,blind2,0.39044496244997134,0.39044496244997134,2.0360436966852857,False
35,28,1.875,blind2,-0.5510182851919122,0.5510182851919122,2.0901365586044274,False
35,56,0.325,blind2,-1.8034407461224211,1.8034407461224211,2.6465304209831286,False
35,56,0.525,blind2,0.2614175790466363,0.2614175790466363,1.32193094132389,False
35,56,0.725,blind2,-0.3773356659663973,0.3773356659663973,1.7350191790614033,False
35,56,0.94,blind2,-0.20533432861649803,0.20533432861649803,1.9719290425093128,False
35,56,1.0,blind2,0.09241747895917124,0.09241747895917124,1.992720802833281,False
35,56,1.06,blind2,-0.8796307326347921,0.8796307326347921,2.649348493375292,False
35,56,1.275,blind2,0.3456830487607746,0.3456830487607746,2.0446354716786574,False
35,56,1.675,blind2,0.27098625162670537,0.27098625162670537,1.7429037963002436,False
35,56,1.875,blind2,0.643759121423948,0.643759121423948,2.023182288804337,False
35,112,0.325,blind2,-1.5237387292646825,1.5237387292646825,2.1388987470085663,False
35,112,0.525,blind2,-0.4990224512404111,0.4990224512404111,1.2290917736188622,False
35,112,0.725,blind2,0.6420311177629093,0.6420311177629093,1.649801069226875,False
35,112,0.94,blind2,-2.972144443657567,2.972144443657567,4.608459749359595,True
35,112,1.0,blind2,-0.9311081011761927,0.9311081011761927,2.7442221735484384,False
35,112,1.06,blind2,-0.4209746462274234,0.4209746462274234,2.1450837143785373,False
35,112,1.275,blind2,0.5025459490835933,0.5025459490835933,2.0278017525463987,False
35,112,1.675,blind2,0.4691261145803866,0.4691261145803866,1.6988646162990229,False
35,112,1.875,blind2,0.8869408713126062,0.8869408713126062,2.0449200933085665,False
35,128,0.3,boundary_confirmation,-1.301297989408468,1.301297989408468,1.7913378621049025,False
35,128,0.975,boundary_confirmation,2.2530001032896902,2.2530001032896902,3.8636504272567596,False
35,128,1.025,boundary_confirmation,-1.0521837797998772,1.0521837797998772,2.581849445640494,False
35,128,1.9,boundary_confirmation,1.4788927698231191,1.4788927698231191,2.4269597128865117,False
36,10,0.3,boundary_confirmation,-0.031643000538381,0.031643000538381,1.530587148814544,False
36,10,0.975,boundary_confirmation,0.07436068273749563,0.07436068273749563,1.744217878709442,False
36,10,1.025,boundary_confirmation,0.3495131055499713,0.3495131055499713,2.0100629303031026,False
36,10,1.9,boundary_confirmation,0.18063748315889203,0.18063748315889203,1.7432650731042942,False
36,14,0.325,blind2,0.3817428125816444,0.3817428125816444,2.0643855259043553,False
36,14,0.525,blind2,-1.1035218536789833,1.1035218536789833,2.7948990499570225,False
36,14,0.725,blind2,0.36205775747093305,0.36205775747093305,2.272332616494066,False
36,14,0.94,blind2,0.4438923143629596,0.4438923143629596,2.3999186521411753,False
36,14,1.0,blind2,0.5480234276476456,0.5480234276476456,2.4627670397859847,False
36,14,1.06,blind2,-0.4449220791994552,0.4449220791994552,2.255921270663519,False
36,14,1.275,blind2,-0.2986424294593016,0.2986424294593016,2.0648526099133258,False
36,14,1.675,blind2,-0.297014645215673,0.297014645215673,2.016495498077786,False
36,14,1.875,blind2,0.009629202509841913,0.009629202509841913,1.7393278480495988,False
36,28,0.325,blind2,-0.5357305406371611,0.5357305406371611,1.735025217853614,False
36,28,0.525,blind2,0.7861083147373013,0.7861083147373013,2.3246182922628034,False
36,28,0.725,blind2,-1.9606930431607925,1.9606930431607925,3.586966679456849,False
36,28,0.94,blind2,1.1175519400522567,1.1175519400522567,2.968508267072023,False
36,28,1.0,blind2,-0.45938779208654235,0.45938779208654235,2.287537945120943,False
36,28,1.06,blind2,-0.8746670040867646,0.8746670040867646,2.6863727109876723,False
36,28,1.275,blind2,0.21144336498891608,0.21144336498891608,1.9996258509621834,False
36,28,1.675,blind2,0.25349085219461476,0.25349085219461476,1.8809440715966907,False
36,28,1.875,blind2,-0.09534573134462172,0.09534573134462172,1.6361616469987128,False
36,56,0.325,blind2,-1.6819416307894015,1.6819416307894015,2.537099760571704,False
36,56,0.525,blind2,-0.2335402012376543,0.2335402012376543,1.2736414211795832,False
36,56,0.725,blind2,0.2564783009809056,0.2564783009809056,1.6754090672200572,False
36,56,0.94,blind2,0.18137952823441167,0.18137952823441167,2.0043995359791955,False
36,56,1.0,blind2,0.06233730337631059,0.06233730337631059,1.9519977813123646,False
36,56,1.06,blind2,-0.3001391304605324,0.3001391304605324,2.046888112261347,False
36,56,1.275,blind2,0.20395330170111234,0.20395330170111234,1.891312677178636,False
36,56,1.675,blind2,0.3473453094748184,0.3473453094748184,1.8023622442159937,False
36,56,1.875,blind2,0.11793596804859853,0.11793596804859853,1.5139290202433653,False
36,112,0.325,blind2,-1.7773395549266948,1.7773395549266948,2.385216911189081,False
36,112,0.525,blind2,-0.8067764235659194,0.8067764235659194,1.5336703288196474,False
36,112,0.725,blind2,-0.3069554281966552,0.3069554281966552,1.2615962533464087,False
36,112,0.94,blind2,-3.010183917184759,3.010183917184759,4.6578617643386,True
36,112,1.0,blind2,0.04436020095143845,0.04436020095143845,1.9119863083639776,False
36,112,1.06,blind2,-0.03719809618729873,0.03719809618729873,1.7659604651699246,False
36,112,1.275,blind2,0.798809667138971,0.798809667138971,2.320327442868697,False
36,112,1.675,blind2,0.6519061933642389,0.6519061933642389,1.899574122143477,False
36,112,1.875,blind2,0.6334794768533296,0.6334794768533296,1.7981170589883577,False
36,128,0.3,boundary_confirmation,-1.3074663771510706,1.3074663771510706,1.7864897932216794,False
36,128,0.975,boundary_confirmation,1.6049468749316242,1.6049468749316242,3.2186168845207863,False
36,128,1.025,boundary_confirmation,-0.21073475910435477,0.21073475910435477,1.7338439859702293,False
36,128,1.9,boundary_confirmation,1.3245197315084296,1.3245197315084296,2.2794752385859596,False
37,10,0.3,boundary_confirmation,0.3033080437791149,0.3033080437791149,1.843039034249827,False
37,10,0.975,boundary_confirmation,-0.3503151104802188,0.3503151104802188,1.9640627002988076,False
37,10,1.025,boundary_confirmation,0.18524495048094042,0.18524495048094042,1.855899373057901,False
37,10,1.9,boundary_confirmation,0.3345327453841068,0.3345327453841068,1.9321430727501143,False
37,14,0.325,blind2,0.7111367967667115,0.7111367967667115,2.4094033105455104,False
37,14,0.525,blind2,-0.10135941426646158,0.10135941426646158,1.792900246811946,False
37,14,0.725,blind2,0.09181839556514507,0.09181839556514507,1.9287114267476202,False
37,14,0.94,blind2,0.2440052575456349,0.2440052575456349,2.154746023242504,False
37,14,1.0,blind2,0.6440336509095996,0.6440336509095996,2.5629381915782457,False
37,14,1.06,blind2,0.08184049265872735,0.08184049265872735,2.0094892918653517,False
37,14,1.275,blind2,-1.0931385411564873,1.0931385411564873,2.8813926408553403,False
37,14,1.675,blind2,0.14023491082287115,0.14023491082287115,1.9180212490069293,False
37,14,1.875,blind2,-0.652430212563179,0.652430212563179,2.312286857775092,False
37,28,0.325,blind2,-0.44763012028059085,0.44763012028059085,1.6739163692415127,False
37,28,0.525,blind2,0.07007481043031479,0.07007481043031479,1.558295677284871,False
37,28,0.725,blind2,-1.8744564320118438,1.8744564320118438,3.535338291560719,False
37,28,0.94,blind2,1.0577691864088152,1.0577691864088152,2.905289655471943,False
37,28,1.0,blind2,0.39321532943765103,0.39321532943765103,2.2532042032364696,False
37,28,1.06,blind2,-0.35902358963240294,0.35902358963240294,2.1419835047758795,False
37,28,1.275,blind2,-0.4132533084450394,0.4132533084450394,2.142055596448378,False
37,28,1.675,blind2,0.4022745187711836,0.4022745187711836,2.0097671225595803,False
37,28,1.875,blind2,0.15934047906999357,0.15934047906999357,1.7274465806530692,False
37,56,0.325,blind2,-1.411544819482312,1.411544819482312,2.2776269218447887,False
37,56,0.525,blind2,0.009918132888208121,0.009918132888208121,1.0404038245497738,False
37,56,0.725,blind2,0.27785524042234566,0.27785524042234566,1.7016935790681753,False
37,56,0.94,blind2,0.10207221121049616,0.10207221121049616,1.9270384138763585,False
37,56,1.0,blind2,0.0180966778230416,0.0180966778230416,1.8781552967626514,False
37,56,1.06,blind2,-0.6288811617732943,0.6288811617732943,2.355117515514471,False
37,56,1.275,blind2,0.05083079503589905,0.05083079503589905,1.7331688379406573,False
37,56,1.675,blind2,0.33972576821987477,0.33972576821987477,1.8246998891391586,False
37,56,1.875,blind2,0.21345127249145301,0.21345127249145301,1.6182719001904822,False
37,112,0.325,blind2,-1.2192838677493922,1.2192838677493922,1.8320754777081505,False
37,112,0.525,blind2,-0.554370494927094,0.554370494927094,1.292322448777361,False
37,112,0.725,blind2,-0.29577676465017166,0.29577676465017166,1.2541491077574074,False
37,112,0.94,blind2,-2.6664233330778377,2.6664233330778377,4.319948895623238,False
37,112,1.0,blind2,0.1811117591508537,0.1811117591508537,2.0330516847154145,False
37,112,1.06,blind2,-0.49888794217452287,0.49888794217452287,2.2292036285294192,False
37,112,1.275,blind2,-0.1603281280412466,0.1603281280412466,1.639995850125875,False
37,112,1.675,blind2,0.6778817692118928,0.6778817692118928,1.9049173772014205,False
37,112,1.875,blind2,0.790846254397669,0.790846254397669,1.9300140132683108,False
37,128,0.3,boundary_confirmation,-1.5810984123356204,1.5810984123356204,2.068696158902905,False
37,128,0.975,boundary_confirmation,1.8294426682940055,1.8294426682940055,3.424590219020862,False
37,128,1.025,boundary_confirmation,-0.6298739681668,0.6298739681668,2.1367090819498946,False
37,128,1.9,boundary_confirmation,1.3751883902592945,1.3751883902592945,2.331545606806684,False
38,10,0.3,boundary_confirmation,0.29501256395266234,0.29501256395266234,1.8389646599292764,False
38,10,0.975,boundary_confirmation,-0.24721030866324176,0.24721030866324176,1.8540573395519955,False
38,10,1.025,boundary_confirmation,0.5763078250759293,0.5763078250759293,2.255600808302116,False
38,10,1.9,boundary_confirmation,0.27857312330436695,0.27857312330436695,1.864183469912728,False
38,14,0.325,blind2,0.8291860179686373,0.8291860179686373,2.5079146426489896,False
38,14,0.525,blind2,-1.031055045468709,1.031055045468709,2.6708508363482264,False
38,14,0.725,blind2,-0.182589380555023,0.182589380555023,1.9278582718726511,False
38,14,0.94,blind2,-0.3840527429991639,0.3840527429991639,2.171051438030447,False
38,14,1.0,blind2,0.5926932408153471,0.5926932408153471,2.4942304541004656,False
38,14,1.06,blind2,0.24326065170393135,0.24326065170393135,2.1178896513442957,False
38,14,1.275,blind2,-1.2403628596641072,1.2403628596641072,2.9771327885073307,False
38,14,1.675,blind2,-0.27499637183999354,0.27499637183999354,1.9729990745434134,False
38,14,1.875,blind2,0.14737577819330921,0.14737577819330921,1.878846580126492,False
38,28,0.325,blind2,0.4379505268048386,0.4379505268048386,1.7226358410125764,False
38,28,0.525,blind2,-0.11422948607135279,0.11422948607135279,1.5544053925752754,False
38,28,0.725,blind2,-1.7028230817919643,1.7028230817919643,3.3356104905168826,False
38,28,0.94,blind2,1.4255669541007205,1.4255669541007205,3.3112353502886327,False
38,28,1.0,blind2,0.585312068720698,0.585312068720698,2.500639146547501,False
38,28,1.06,blind2,0.01519099265440336,0.01519099265440336,1.8600270751066184,False
38,28,1.275,blind2,0.4356821893318564,0.4356821893318564,2.1871213041062765,False
38,28,1.675,blind2,-0.13908294915210628,0.13908294915210628,1.721564439280443,False
38,28,1.875,blind2,0.28448269901253853,0.28448269901253853,1.866091478700671,False
38,56,0.325,blind2,-1.5345082148299807,1.5345082148299807,2.3893102340226235,False
38,56,0.525,blind2,-0.016031655638547134,0.016031655638547134,1.0779210996426758,False
38,56,0.725,blind2,0.1706946137464985,0.1706946137464985,1.5545724929820315,False
38,56,0.94,blind2,-0.04852391164958031,0.04852391164958031,1.7789243196493554,False
38,56,1.0,blind2,0.9344892338355868,0.9344892338355868,2.79991149880523,False
38,56,1.06,blind2,-0.7892900151837425,0.7892900151837425,2.529306619284477,False
38,56,1.275,blind2,-0.08434566577807762,0.08434566577807762,1.6802721142505916,False
38,56,1.675,blind2,0.028825246353128987,0.028825246353128987,1.4820061412920804,False
38,56,1.875,blind2,0.12741363384293322,0.12741363384293322,1.5287628501874595,False
38,112,0.325,blind2,-1.661184041146952,1.661184041146952,2.269479915949657,False
38,112,0.525,blind2,-0.5932606946270279,0.5932606946270279,1.3239259226329847,False
38,112,0.725,blind2,0.12392688487878067,0.12392688487878067,1.1345230812551677,False
38,112,0.94,fresh_precision_confirmation,-2.9862400879782838,2.9862400879782838,3.887941267853179,False
38,112,1.0,blind2,0.23003464162568368,0.23003464162568368,2.081833973881242,False
38,112,1.06,blind2,-1.0347701923691308,1.0347701923691308,2.7243863434794235,False
38,112,1.275,blind2,0.16313615254099917,0.16313615254099917,1.685997272773987,False
38,112,1.675,blind2,0.5434095963692088,0.5434095963692088,1.7870043522353551,False
38,112,1.875,blind2,1.2476452765045862,1.2476452765045862,2.416567745931575,False
38,128,0.3,boundary_confirmation,-1.3636522172553869,1.3636522172553869,1.8553871287304347,False
38,128,0.975,boundary_confirmation,2.185522106388337,2.185522106388337,3.7660671683406477,False
38,128,1.025,boundary_confirmation,-0.03775303683181846,0.03775303683181846,1.5627918519727002,False
38,128,1.9,boundary_confirmation,1.2546271749475468,1.2546271749475468,2.214321574573641,False
39,10,0.3,boundary_confirmation,0.5237771069031083,0.5237771069031083,2.0880713075486668,False
39,10,0.975,boundary_confirmation,-0.43009766622590406,0.43009766622590406,2.029542208162005,False
