experiment_id,stage,regime,alpha,scale,seed,block,block_size,mean_tau,normalized_mean
network-phase-closure-20260728,primary,drift,0.5,400,202607290400,37,200,9142.47,0.9142469999999999
network-phase-closure-20260728,primary,drift,0.5,400,202607290400,38,200,9198.66,0.919866
network-phase-closure-20260728,primary,drift,0.5,400,202607290400,39,200,9194.595,0.9194595
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,0,200,26478.755,0.93616536089386
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,1,200,26739.875,0.9453973470290316
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,2,200,26517.095,0.9375208845933947
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,3,200,26648.105,0.942152787563557
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,4,200,26938.67,0.9524258116573304
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,5,200,26434.465,0.9345994729269224
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,6,200,26631.15,0.9415533377898062
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,7,200,26479.875,0.9362049588736064
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,8,200,26459.035,0.93546815360761
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,9,200,26665.47,0.9427667330263223
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,10,200,26012.325,0.919674570096418
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,11,200,26436.57,0.9346738959156422
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,12,200,26023.395,0.9200659536998047
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,13,200,26680.49,0.9432977702189934
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,14,200,26162.6,0.9249875936735583
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,15,200,26690.615,0.9436557430269691
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,16,200,26415.715,0.93393656031956
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,17,200,26671.295,0.9429726778763428
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,18,200,26973.855,0.953669789262133
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,19,200,26370.505,0.9323381454406878
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,20,200,27090.98,0.9578107833494567
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,21,200,26247.005,0.9279717610668609
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,22,200,26180.245,0.9256114386312602
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,23,200,26322.34,0.9306352555348952
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,24,200,26719.65,0.9446822852965567
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,25,200,26519.32,0.9375995502228016
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,26,200,26449.54,0.9351324546632418
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,27,200,26295.205,0.9296758884095205
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,28,200,26896.37,0.9509302808151209
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,29,200,26038.2,0.920589389494578
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,30,200,26299.625,0.9298321590081626
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,31,200,26434.66,0.9346063672180389
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,32,200,26505.815,0.9371220763688053
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,33,200,26155.945,0.9247523038921185
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,34,200,26284.925,0.9293124355239906
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,35,200,26732.385,0.9451325355394771
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,36,200,26519.71,0.9376133388050347
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,37,200,26175.57,0.9254461524211578
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,38,200,25858.67,0.9142420454732569
network-phase-closure-20260728,primary,drift,0.5,800,202607290800,39,200,26766.08,0.9463238336890812
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,0,200,76950.005,0.9618750625000001
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,1,200,75465.165,0.9433145624999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,2,200,75242.555,0.9405319374999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,3,200,75655.99,0.9456998750000001
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,4,200,75516.55,0.943956875
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,5,200,74664.15,0.933301875
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,6,200,74579.235,0.9322404375
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,7,200,75829.92,0.947874
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,8,200,76876.675,0.9609584375
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,9,200,75643.115,0.9455389375000001
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,10,200,76080.545,0.9510068125
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,11,200,75835.72,0.9479465
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,12,200,75075.915,0.9384489374999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,13,200,76234.05,0.952925625
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,14,200,74900.355,0.9362544374999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,15,200,76191.395,0.9523924375
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,16,200,75732.66,0.94665825
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,17,200,75346.185,0.9418273125
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,18,200,76342.565,0.9542820625
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,19,200,75380.975,0.9422621875000001
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,20,200,76070.395,0.9508799375000001
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,21,200,75594.09,0.944926125
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,22,200,75886.565,0.9485820625
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,23,200,75628.55,0.945356875
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,24,200,75497.58,0.94371975
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,25,200,75667.525,0.9458440625
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,26,200,74741.61,0.9342701250000001
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,27,200,76859.115,0.9607389375000001
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,28,200,75915.635,0.9489454374999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,29,200,75148.295,0.9393536874999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,30,200,75726.3,0.94657875
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,31,200,74985.33,0.937316625
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,32,200,76035.205,0.9504400625
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,33,200,75480.735,0.9435091875
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,34,200,74668.355,0.9333544374999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,35,200,75186.125,0.9398265625
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,36,200,75404.19,0.942552375
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,37,200,75309.995,0.9413749374999999
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,38,200,75901.545,0.9487693125
network-phase-closure-20260728,primary,drift,0.5,1600,202607291600,39,200,75476.005,0.9434500625000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,0,200,449.41,0.719056
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,1,200,415.82,0.665312
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,2,200,441.09,0.7057439999999999
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,3,200,438.5,0.7016
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,4,200,434.165,0.6946640000000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,5,200,438.61,0.7017760000000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,6,200,467.635,0.748216
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,7,200,432.935,0.692696
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,8,200,439.34,0.702944
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,9,200,424.515,0.6792239999999999
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,10,200,453.43,0.725488
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,11,200,458.67,0.7338720000000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,12,200,430.105,0.688168
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,13,200,440.38,0.704608
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,14,200,449.765,0.7196239999999999
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,15,200,466.15,0.74584
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,16,200,465.655,0.7450479999999999
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,17,200,472.81,0.7564960000000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,18,200,447.615,0.716184
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,19,200,444.39,0.711024
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,20,200,434.935,0.695896
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,21,200,456.1,0.7297600000000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,22,200,454.22,0.7267520000000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,23,200,444.01,0.7104159999999999
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,24,200,449.655,0.719448
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,25,200,462.6,0.74016
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,26,200,432.155,0.691448
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,27,200,459.36,0.7349760000000001
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,28,200,473.455,0.757528
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,29,200,448.235,0.717176
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,30,200,441.705,0.706728
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,31,200,464.83,0.743728
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,32,200,416.66,0.666656
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,33,200,438.46,0.7015359999999999
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,34,200,430.685,0.689096
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,35,200,443.215,0.709144
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,36,200,458.685,0.733896
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,37,200,480.09,0.7681439999999999
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,38,200,472.31,0.755696
network-phase-closure-20260728,primary,critical,1.0,25,202607300025,39,200,446.355,0.714168
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,0,200,1846.705,0.738682
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,1,200,1745.13,0.698052
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,2,200,1719.635,0.687854
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,3,200,1645.755,0.658302
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,4,200,1752.96,0.701184
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,5,200,1669.865,0.667946
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,6,200,1784.02,0.713608
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,7,200,1766.63,0.7066520000000001
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,8,200,1650.165,0.6600659999999999
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,9,200,1790.78,0.716312
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,10,200,1738.91,0.6955640000000001
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,11,200,1783.61,0.713444
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,12,200,1807.395,0.722958
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,13,200,1645.0,0.658
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,14,200,1844.23,0.737692
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,15,200,1831.24,0.732496
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,16,200,1878.815,0.751526
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,17,200,1795.09,0.718036
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,18,200,1772.625,0.70905
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,19,200,1838.94,0.735576
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,20,200,1798.25,0.7193
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,21,200,1789.54,0.715816
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,22,200,1741.545,0.6966180000000001
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,23,200,1718.21,0.687284
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,24,200,1722.605,0.689042
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,25,200,1650.63,0.6602520000000001
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,26,200,1812.25,0.7249
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,27,200,1776.615,0.710646
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,28,200,1737.7,0.69508
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,29,200,1730.63,0.6922520000000001
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,30,200,1769.03,0.707612
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,31,200,1880.755,0.752302
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,32,200,1768.765,0.7075060000000001
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,33,200,1743.725,0.6974899999999999
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,34,200,1761.715,0.7046859999999999
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,35,200,1670.46,0.668184
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,36,200,1759.105,0.703642
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,37,200,1756.645,0.702658
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,38,200,1753.625,0.70145
network-phase-closure-20260728,primary,critical,1.0,50,202607300050,39,200,1668.24,0.667296
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,0,200,7062.865,0.7062864999999999
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,1,200,7205.94,0.720594
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,2,200,7175.3,0.71753
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,3,200,7033.13,0.703313
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,4,200,7631.96,0.763196
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,5,200,6753.9,0.6753899999999999
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,6,200,7512.995,0.7512995
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,7,200,6927.925,0.6927925
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,8,200,6862.41,0.686241
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,9,200,7294.71,0.729471
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,10,200,6674.43,0.667443
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,11,200,7153.28,0.715328
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,12,200,6866.1,0.68661
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,13,200,6966.1,0.6966100000000001
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,14,200,7223.7,0.72237
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,15,200,6925.56,0.6925560000000001
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,16,200,7133.15,0.7133149999999999
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,17,200,7103.76,0.710376
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,18,200,6915.66,0.691566
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,19,200,6844.69,0.684469
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,20,200,7614.51,0.761451
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,21,200,7301.56,0.730156
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,22,200,7352.865,0.7352865
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,23,200,6535.66,0.653566
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,24,200,6633.0,0.6633
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,25,200,6887.61,0.688761
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,26,200,7428.045,0.7428045
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,27,200,6767.815,0.6767814999999999
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,28,200,7060.245,0.7060244999999999
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,29,200,7250.755,0.7250755
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,30,200,7245.81,0.724581
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,31,200,7003.685,0.7003685000000001
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,32,200,6994.43,0.699443
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,33,200,6730.395,0.6730395
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,34,200,7089.44,0.7089439999999999
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,35,200,6906.17,0.690617
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,36,200,6570.935,0.6570935
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,37,200,6962.805,0.6962805000000001
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,38,200,7005.18,0.700518
network-phase-closure-20260728,primary,critical,1.0,100,202607300100,39,200,7254.845,0.7254845
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,0,200,30071.06,0.7517765000000001
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,1,200,27823.195,0.695579875
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,2,200,28293.47,0.7073367500000001
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,3,200,28673.315,0.7168328749999999
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,4,200,26810.21,0.67025525
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,5,200,28721.15,0.71802875
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,6,200,27802.785,0.695069625
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,7,200,28777.885,0.719447125
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,8,200,27130.7,0.6782675
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,9,200,30230.235,0.755755875
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,10,200,28331.055,0.708276375
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,11,200,29491.395,0.7372848750000001
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,12,200,29905.43,0.74763575
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,13,200,29468.53,0.73671325
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,14,200,29792.275,0.7448068750000001
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,15,200,27564.91,0.68912275
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,16,200,28336.61,0.70841525
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,17,200,29137.365,0.728434125
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,18,200,27281.605,0.682040125
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,19,200,26656.91,0.66642275
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,20,200,29294.3,0.7323575
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,21,200,27863.715,0.696592875
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,22,200,28393.235,0.709830875
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,23,200,28228.99,0.70572475
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,24,200,28024.115,0.7006028750000001
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,25,200,29454.12,0.7363529999999999
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,26,200,27314.035,0.682850875
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,27,200,27531.66,0.6882915
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,28,200,30327.675,0.758191875
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,29,200,28867.045,0.721676125
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,30,200,30608.495,0.765212375
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,31,200,28933.615,0.723340375
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,32,200,27811.21,0.6952802499999999
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,33,200,28215.105,0.705377625
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,34,200,28123.71,0.7030927499999999
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,35,200,27399.805,0.684995125
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,36,200,26662.0,0.66655
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,37,200,26290.81,0.6572702500000001
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,38,200,29482.455,0.737061375
network-phase-closure-20260728,primary,critical,1.0,200,202607300200,39,200,28139.54,0.7034885000000001
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,0,200,120421.225,0.7526326562500001
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,1,200,114027.8,0.71267375
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,2,200,112603.285,0.70377053125
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,3,200,109003.72,0.68127325
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,4,200,111786.555,0.69866596875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,5,200,110992.27,0.6937016875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,6,200,113349.635,0.7084352187499999
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,7,200,112717.725,0.70448578125
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,8,200,113284.845,0.70803028125
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,9,200,115370.545,0.72106590625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,10,200,111962.36,0.69976475
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,11,200,116880.2,0.73050125
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,12,200,111003.955,0.69377471875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,13,200,114289.825,0.71431140625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,14,200,113099.87,0.7068741875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,15,200,112762.59,0.7047661875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,16,200,114463.5,0.715396875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,17,200,115016.51,0.7188531874999999
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,18,200,115685.245,0.7230327812499999
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,19,200,121482.015,0.75926259375
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,20,200,118036.57,0.7377285625000001
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,21,200,109594.825,0.68496765625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,22,200,112114.4,0.700715
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,23,200,120701.64,0.75438525
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,24,200,109310.39,0.6831899375
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,25,200,114564.855,0.71603034375
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,26,200,113706.33,0.7106645625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,27,200,117198.99,0.7324936875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,28,200,122136.425,0.76335265625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,29,200,111670.975,0.69794359375
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,30,200,114022.015,0.71263759375
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,31,200,111603.77,0.6975235625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,32,200,111507.395,0.69692121875
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,33,200,111126.41,0.6945400625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,34,200,110068.01,0.6879250625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,35,200,109215.93,0.6825995625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,36,200,105199.415,0.65749634375
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,37,200,117338.81,0.7333675625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,38,200,114824.985,0.71765615625
network-phase-closure-20260728,primary,critical,1.0,400,202607300400,39,200,109305.455,0.6831590937500001
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,0,200,644.62,1.031392
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,1,200,626.27,1.002032
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,2,200,617.835,0.9885360000000001
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,3,200,567.26,0.907616
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,4,200,617.36,0.987776
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,5,200,625.7,1.00112
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,6,200,626.715,1.002744
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,7,200,611.4,0.97824
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,8,200,575.475,0.92076
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,9,200,655.675,1.04908
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,10,200,633.175,1.01308
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,11,200,579.405,0.927048
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,12,200,604.465,0.967144
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,13,200,627.115,1.003384
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,14,200,613.7,0.9819200000000001
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,15,200,602.16,0.963456
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,16,200,573.29,0.917264
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,17,200,612.045,0.9792719999999999
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,18,200,591.935,0.9470959999999999
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,19,200,644.47,1.031152
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,20,200,583.005,0.932808
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,21,200,604.615,0.967384
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,22,200,595.945,0.953512
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,23,200,563.82,0.902112
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,24,200,601.3,0.9620799999999999
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,25,200,603.875,0.9662
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,26,200,622.015,0.995224
network-phase-closure-20260728,primary,fair,2.0,25,202607310025,27,200,561.01,0.897616
